sentence	sentence_id	locale	reason
Herr Pinheihat sich weit vorgewagt.	19fa8391d807a4df4bdba671ce2a45679a737f1b2930dc3e4cb5c15b4da3ba44	de	grammar-or-spelling
Was speziell Präsident Nasarbajew betrifft, so wird er sehr stark kritisiert.	1a5012d14f1c719f5fa4055e7d6be6fb88d6160585e67d5207ba610561c154a6	de	difficult-pronounce
Wir haben unsere europäischen port state Kontrollen.	198f85f2345d68819f2a91a46652af4c0cd27cbf731b3850ed2cb93ba5fa907c	de	different-language
Deshalb geben wir dem Bericht Maubei der Abstimmung gerne unsere Zustimmung.	1aa687da10d529c66120d554936973a72c51c537129cc6151ed2b4d3704e6be2	de	grammar-or-spelling
Wir reden hier nicht einer endlosen Erhöhung das Wort.	1a4bcee75495891e52806480e9e3f2ee0fa8a74ed03adb6eea9e0430610728b8	de	Der Satz ist entweder sinnfrei oder nicht vollständig.
Ein Anstieg des Handelsdefizit dieser Größenordnung ist unhaltbar.	1afbd87609886acb56e353fc78c127508158aa9962f83d873e991dba5cd9d02e	de	grammar-or-spelling
acht	bfc5b21b0ff010a93b922654c5978c34f8278f9c2ae1068c99ffaf074d00b423	de	different-language
Es ist ein Erfolg für Europaist auch ein Erfolg des Europäischen Parlaments.	1bb52e7a0cc5a9534b66c120eabba1cb1ff4c6bb72a036ba1156fbe408030b46	de	grammar-or-spelling
Während wir dies diskutieren, besucht eine Delegation aus Montenegunser Parlament.	1b9348cf0521dae98d909c60cfc964555a8c89c3b6a888321a466f7a1a774876	de	grammar-or-spelling
Herr Kommissir!	1bc58335af0ace661e8b55e2573901d0c2c8764e6f03a5936b5b23c79bb981e4	de	grammar-or-spelling
Herr Kommissir!	1bc58335af0ace661e8b55e2573901d0c2c8764e6f03a5936b5b23c79bb981e4	de	grammar-or-spelling
Während wir dies diskutieren, besucht eine Delegation aus Montenegunser Parlament.	1b9348cf0521dae98d909c60cfc964555a8c89c3b6a888321a466f7a1a774876	de	grammar-or-spelling
Hei	015cf65f79d71484f4c389b0427b100142886741454fdd818f7ae794549c6819	de	grammar-or-spelling
Es ist ein Erfolg für Europaist auch ein Erfolg des Europäischen Parlaments.	1bb52e7a0cc5a9534b66c120eabba1cb1ff4c6bb72a036ba1156fbe408030b46	de	grammar-or-spelling
Statt dessen kaufen wir etwas, von dem wir nicht wissen, was es ist.	1c12d7a20b3fc7f2778ae80a10204e780c05f2e7219f042ec2b8044ec7b36bb3	de	grammar-or-spelling
Das ist nicht nur widerlich ist gefährlich.	1c0fe5e8cba429db6c61e75586804d6b2b6e8d4e05e17595e2c92d357c15bb5e	de	grammar-or-spelling
Es ist zum Teil Besorgnis erregend, wie den europäischen Eisenbahnen die Kunden wegnehmen.	1c04d5aece86652b4632ca0aeaccc43002b25764f0a76a6e6b99dc15346c3983	de	Der Satz ist entweder unvollständig oder sinnfrei.
Während wir dies diskutieren, besucht eine Delegation aus Montenegunser Parlament.	1b9348cf0521dae98d909c60cfc964555a8c89c3b6a888321a466f7a1a774876	de	grammar-or-spelling
Viele Dinge wurden von Ihnen angerissenist Gutes dabei.	1b756ab2c06b5c81dde5591fbfde90868d2013453ae883133f67f76a0b1aa86a	de	grammar-or-spelling
Weder die Plattfischnoch die Kabeljaubestände würden dies rechtfertigen.	1c3459d9c638666e8182fdbfdb099c07a5f8f4074f1a0c874828e908b472e670	de	grammar-or-spelling
zwei	45f68aa188cee7a293f28630c1a68cb3752de04ed9672a4b04ce9250c4ed9bef	de	grammar-or-spelling
zwei	45f68aa188cee7a293f28630c1a68cb3752de04ed9672a4b04ce9250c4ed9bef	de	Vor dem "und" kein Komma
Jag vill prata franska.	1cbb391add2c736437cce1681f277e3ec2fafdd783e44a23285f034c3a550772	de	different-language
Es könnte dazu führen, dass man den M- und hält, wo man ihn aufmachen müsste.	1ce0bfa924a60d65ca495114a05762eba591a1f018c9698731f079eabf6085a1	de	grammar-or-spelling
Jag vill prata franska.	1cbb391add2c736437cce1681f277e3ec2fafdd783e44a23285f034c3a550772	de	different-language
Ich möchte nun zu den Änderungsanträgen Stellung nahmen.	1d04e67d455eecbbf556463eed139403e7ad22a95cb1255f09c1b0ac94f329dc	de	grammar-or-spelling
Es könnte dazu führen, dass man den M- und hält, wo man ihn aufmachen müsste.	1ce0bfa924a60d65ca495114a05762eba591a1f018c9698731f079eabf6085a1	de	grammar-or-spelling
Doha war also die einzige Bewerberstadtist eine ziemlich kleine Stadt.	1d5f8a64b152ac1787b4b730885e93869a6ec8882522ee9f4bd05ed2757b5ee4	de	grammar-or-spelling
Doha war also die einzige Bewerberstadtist eine ziemlich kleine Stadt.	1d5f8a64b152ac1787b4b730885e93869a6ec8882522ee9f4bd05ed2757b5ee4	de	grammar-or-spelling
Die Kommission muss die für die Nbestimmten Programme wirklich deutlich aufstocken.	1ca8e84e6e0cb1a87f04f22e0235c66191ae589acfd8e612f3fef6d231b38437	de	grammar-or-spelling
Eine starke Exposition kann zu schweren Formen von Lungen-, Prostataoder Nierenkrebs führen.	1d7f42c2c712fc94c5e97330a416dea69106f6f53b45db7315338ddc85a6f262	de	grammar-or-spelling
Die Kommission muss die für die Nbestimmten Programme wirklich deutlich aufstocken.	1ca8e84e6e0cb1a87f04f22e0235c66191ae589acfd8e612f3fef6d231b38437	de	grammar-or-spelling
Jag vill prata franska.	1cbb391add2c736437cce1681f277e3ec2fafdd783e44a23285f034c3a550772	de	different-language
Jag vill prata franska.	1cbb391add2c736437cce1681f277e3ec2fafdd783e44a23285f034c3a550772	de	different-language
Das Imperium der nationalen Ministerialbürokratien nämlich.	1dc44c674d16c9b13849db30830daceca587f2f4c33663b16e8491fdc5f1f8e9	de	grammar-or-spelling
Doha war also die einzige Bewerberstadtist eine ziemlich kleine Stadt.	1d5f8a64b152ac1787b4b730885e93869a6ec8882522ee9f4bd05ed2757b5ee4	de	grammar-or-spelling
Sie sprechen zum Beispiel von der "ambiguity regarding the independence of the Judiciary".	1dfc8221e754f91fec8c6498b8869407b03769d2ec7db0d1c8d9bf4b6510d697	de	different-language
Abschließend möchte ich ausdrücklich eine Bitte vieler Entwicklungsländer und Nvortragen.	1eff6154ecba5a377fef694df21cf591ec5e67dd98916834d94f3890902bee66	de	grammar-or-spelling
Anker Gebr.	1f083303b3019e9d167522791c03a72863ae06345d0a50bdc0605bffc8be6187	de	grammar-or-spelling
Das ist eine der wichtigen Erkenntnisse.	1e9eb8e03ac9df277d6a91d396d0593e312fc7c88bd9409e28d3b43a75c2333a	de	grammar-or-spelling
Gideon kam zunächst einmal monatlich nach Prag, zog aber später bei Ihr ein.	1f2e8ab660cd6e6b3af9b9c72b817105529475c204990154f9649fbce8e83d2a	de	grammar-or-spelling
Sein Großonkel war der Kardinal Lorenzo Imperiali, sei Onkel war Kardinal Giuseppe Renato Imperiali.	1f19843a584252517398407acc793ad3bbffa6e1db1cb599824e940c0be46542	de	grammar-or-spelling
Sie gehört zu den sogenannten Urpfarreien.	1f523302a59741c94d1fa0c38fa801830b6d6060bd9e8cd092a69ff193d209c7	de	difficult-pronounce
Die Herren von Tengen erhielten in der Stauferzeit Stadtrechte und Hohe Gerichtsbarkeit.	1f501efc79d5497c1dc358fcbc522814b7e54eb9aee2bbf75bea83141781e5e3	de	difficult-pronounce
Spendengelder, die er für die Wahlkampagne gesammelt hatte, wurde benutzt, um diese zu finanzieren.	1f4b28be8397fe686e684b9d64ffec8b8c6468de675cade3b4071e1f15599083	de	grammar-or-spelling
Hei	015cf65f79d71484f4c389b0427b100142886741454fdd818f7ae794549c6819	de	different-language
Die Milchlinge leben in Ektomykorrhiza mit Laub- oder Nadelbäumen.	1f1bd6db1b5aecef3c4093a1ffe6593acd56afcec3ad45891f22300138c357b5	de	difficult-pronounce
Platz auch bereits seine ersten beiden Weltcup-Punkte.	1f4c963c6c50b6a25f892e0dfaba1f3ff70d1acb43e1d611ce4e0c42a3740fb8	de	grammar-or-spelling
Die Schaltung läuft über eine Drei-Gang-Automatikgetriebe oder wahlweise über ein Fünf-Gang-Getriebe.	1f592f775f3171e96eada9c9cbdbf32e37f4db6052c110d67cad3e6611d6f44f	de	grammar-or-spelling
Aus Klausen konnten sich wie im Fall der hl.	1f53d56a665f7fc7b4bfd67fed64e91e1b3ca889af07ff6af95c63ddd1dea4b3	de	grammar-or-spelling
Die Schaltung läuft über eine Drei-Gang-Automatikgetriebe oder wahlweise über ein Fünf-Gang-Getriebe.	1f592f775f3171e96eada9c9cbdbf32e37f4db6052c110d67cad3e6611d6f44f	de	grammar-or-spelling
Die Schaltung läuft über eine Drei-Gang-Automatikgetriebe oder wahlweise über ein Fünf-Gang-Getriebe.	1f592f775f3171e96eada9c9cbdbf32e37f4db6052c110d67cad3e6611d6f44f	de	ein
Der Burg Scharfenberg befand sich auf dem Flurstück Alter Junker, nördlich des Dorfs.	1f5fcf45e097124227d882c440e977c303225fa28dc73ad682871011660dc507	de	grammar-or-spelling
Der Burg Scharfenberg befand sich auf dem Flurstück Alter Junker, nördlich des Dorfs.	1f5fcf45e097124227d882c440e977c303225fa28dc73ad682871011660dc507	de	Die Burg
Die Schaltung läuft über eine Drei-Gang-Automatikgetriebe oder wahlweise über ein Fünf-Gang-Getriebe.	1f592f775f3171e96eada9c9cbdbf32e37f4db6052c110d67cad3e6611d6f44f	de	grammar-or-spelling
Sie haben einseitige Anstrengungen unternomen, ihre Gesetze an diejenigen der Union anzugleichen.	1f76156d3d708c7cea435bf7c1031c40f03b531c512b0ee6cc59e6de6691ea6d	de	grammar-or-spelling
Sie haben einseitige Anstrengungen unternomen, ihre Gesetze an diejenigen der Union anzugleichen.	1f76156d3d708c7cea435bf7c1031c40f03b531c512b0ee6cc59e6de6691ea6d	de	unternommen
Ja, es ist wichtig, eine multi level governance zu entwickeln.	1f99c3b2ab876e1eb0d7ecf77c5ef5624d9cd9ef4f7117ad61bbb093271768e9	de	different-language
Es entstanden "Cassandra", "Under Attack" sowie "The Day Before You Came".	1f6809710c6f89c6b2ee99c0473a67cc2bc158d9dfa27e30b4b581fc87d1594e	de	different-language
Shamarpa Chökyi Wangchug eine Vorhersage über seine kommende Wiedergeburt.	1f98f12db50c07d5b4a237be7a60960a5f1b725060a6b1aba93b066950f24519	de	difficult-pronounce
Die französische Kolonialmacht nutzte Cam Ranh Bay als Marinebasis für ihre Streitkräfte in Indochina.	1f907f377a6e17ec6b56e28ac64efb98f8cfd43210d43b4fe09cd4c223d6a652	de	difficult-pronounce
Es sollte den Fürsten zu Salm-Salm und seine Gemahlin Eleonore, geb.	1f8f0e7d94f7d291804043cf74f05b86e40a1d65edc0623e6df71ddc6039f768	de	grammar-or-spelling
Möglicherweise wollte er ihm ihm Gegenzug für seinen freiwilligen Thronverzicht ein englisches Earldom anbieten.	1f72331ee23c2e1ce34613c7c2333768057df13994d245cba6339c4df7fd797b	de	grammar-or-spelling
Er wollte nicht den medizinischen Studien leben, für die ihn sein Vater bestimmt hatte.	1f920caa4d9522b6a4ca9262c964b1c3f4df05c483542394c3bab8bd9dd85556	de	grammar-or-spelling
Der Burg Scharfenberg befand sich auf dem Flurstück Alter Junker, nördlich des Dorfs.	1f5fcf45e097124227d882c440e977c303225fa28dc73ad682871011660dc507	de	grammar-or-spelling
Eskerrik asko jaun-andreok zuen laguntzagatik Europako hizkuntza guztien alde.	1747b238b497574a6a334225bb7193f81b943ec5c563da475b26afa4a7c51793	de	different-language
George Herbert Mead hat das Konzept Anlehnung an William James ausgebaut.	1fbe6e254a15d27229ffd824f57f10497b2b7e97013b3ded37de0d1ca7e8d10b	de	grammar-or-spelling
Wir werden uns bei den laufenden Verhandlungen über die Finanzielle Vorausschau weiter stark machen.	1fcaf91fcf638bed590cd91f502e7849152b41789c60a924297cec14d2ca5233	de	grammar-or-spelling
Kux wohl für das Armenwesen der Stadt hinzu.	1fcc2f79a66b7c013330d423a6ada35f98c09b897760ac5a240d88c5262991a8	de	unverständlich/sinnlos
Ich möchte den Berichterstatter zu seinem umfassenden Bericht beglückwünschen.	1fbfa75f2685684d7ff64ed5aae05729c66d4b8cdaa78502e21a5452f51be11b	de	grammar-or-spelling
Otto studierte am Medicinisch-chirurgischen Friedrich-Wilhelm-Institut.	1fba63ae77bd873478839d2c6daef0e261a152f8cb4f5998725b5955de4ab705	de	grammar-or-spelling
Kux wohl für das Armenwesen der Stadt hinzu.	1fcc2f79a66b7c013330d423a6ada35f98c09b897760ac5a240d88c5262991a8	de	grammar-or-spelling
In der N-Stellung würde das Fahrzeug nicht weiter angetrieben und dadurch langsamer.	1fbdff3780bc4d472e01f04e6dfed8edb507f2f13930c44b1a2af8efbf8737a1	de	grammar-or-spelling
Bundesversammlung zur Wahl des Bundespräsidenten delegiert.	1fd051bc82ee386604807f1d3ea57c2ef88f7c4852db57dfb732ac0c012b54e3	de	grammar-or-spelling
Qualifikationsrunde an dem polnischen Vertreter Legia Warschau.	1fa6729d6fae9e28b2e676bd41f76e1fbac35bc4ae451657d307a1f9781bf40c	de	grammar-or-spelling
Zu seinen Schülern zählten Peter Racine Fricker, John Mayer, Anthony Milner und Hugh Wood.	1fb9e214c5d46f3b9d7b8085745d71cbefb576f1a9bcb5a85f7d470057485d0e	de	different-language
Sie vertrat ein liberales Wirtschaftsmodell, befürworte den Führerstaat und war antisemitisch.	1fe8ca109426a10e803587ad8499e219ab161e0ee323db4d83a13946408e5ceb	de	grammar-or-spelling
Neben seinen eigenen Veröffentlichungen betreut Brennan auch Wiederveröffentlichungen befreundeter Label und sponsert lokale Fußball-Vereine.	1fe1c7b904208f1b94a1b6f6bc9c6c02bf15d182d5b28181ad8a8376298e86e9	de	Meldung Aufnahme zu lang
Seit ist er ausserdem "Distinguished Invited University Professor" an der Nagoya University.	1fee624ee82b08a3b2f8da311d7e47accd2e4954446787b3a5ada090a81a3cb1	de	grammar-or-spelling
Das wichtigste Branche der Stadt ist die Landwirtschaft, sie gilt als regionales Zentrum.	1fe5034a96977bdaa639551f2b92cd6bca617be44c8aead671f61ebf0a9e22bd	de	grammar-or-spelling
Ziel ist die Herausgabe eigener Zeitungen, gestützt durch einen Zentralredaktion.	1ff8c6f3c1378fa0ac7741fd54c986a7a7ab037aa877eb6276646618a55ed75d	de	grammar-or-spelling
Ziel ist die Herausgabe eigener Zeitungen, gestützt durch einen Zentralredaktion.	1ff8c6f3c1378fa0ac7741fd54c986a7a7ab037aa877eb6276646618a55ed75d	de	eine
Jede Blüte enthält drei Fruchtblätter und sechst Staubblätter.	1fef8183e83a1c1db663c96a87bf791f8b987272d8fdce7a62e0735bb5708649	de	grammar-or-spelling
Für ein erfolgreiches Zersägen sind Parameter wie Sägeblatt und Teilung, Schnittgeschwindigkeit, Zustellung und ggf.	1fe2e21637b245e61a7b54606ed2c05889c835bc0dd21c57ad0d5aa6ffb36418	de	grammar-or-spelling
Er sei nachdenklicher und emotional realistischer als die anderen Hommagen.	1fb93cde0d8088ee8672077792574d0c7d7038e81f54a80e4b1b7d5e3c27bbfb	de	grammar-or-spelling
Ziel ist die Herausgabe eigener Zeitungen, gestützt durch einen Zentralredaktion.	1ff8c6f3c1378fa0ac7741fd54c986a7a7ab037aa877eb6276646618a55ed75d	de	grammar-or-spelling
Ein allzu kurzes Leben".	200a341caf4974aa044de8b3591cd814ffa2abdc811ef8536a2aad69bb5c53e0	de	grammar-or-spelling
Das wohl bekannteste Exempel antiker Agone in musischen Disziplinen waren die Panathenäen.	200b0dc3f31e863ab90f6a9b21e386cde049168d504699d0b2b20258c042e439	de	difficult-pronounce
Jede Blüte enthält drei Fruchtblätter und sechst Staubblätter.	1fef8183e83a1c1db663c96a87bf791f8b987272d8fdce7a62e0735bb5708649	de	grammar-or-spelling
Jede Blüte enthält drei Fruchtblätter und sechst Staubblätter.	1fef8183e83a1c1db663c96a87bf791f8b987272d8fdce7a62e0735bb5708649	de	sechs
Für ein erfolgreiches Zersägen sind Parameter wie Sägeblatt und Teilung, Schnittgeschwindigkeit, Zustellung und ggf.	1fe2e21637b245e61a7b54606ed2c05889c835bc0dd21c57ad0d5aa6ffb36418	de	grammar-or-spelling
Außerdem trat er auch in der Sendung Lanz kocht!	20031698173d1be11add78480e105a1befef81b6cc009f1e70c8942fcee729d8	de	grammar-or-spelling
Außerdem trat er auch in der Sendung Lanz kocht!	20031698173d1be11add78480e105a1befef81b6cc009f1e70c8942fcee729d8	de	Lanz kocht! auf.
Das wichtigste Branche der Stadt ist die Landwirtschaft, sie gilt als regionales Zentrum.	1fe5034a96977bdaa639551f2b92cd6bca617be44c8aead671f61ebf0a9e22bd	de	grammar-or-spelling
Das wichtigste Branche der Stadt ist die Landwirtschaft, sie gilt als regionales Zentrum.	1fe5034a96977bdaa639551f2b92cd6bca617be44c8aead671f61ebf0a9e22bd	de	Die
Bei einer misslungenen Landung wirken hohe Kräfte, die ernsthafte Verletzungen zur Folgen haben können.	20099683f75b78b17bf108331fee419e91def1439da27c01907a8dcbd0a4d984	de	grammar-or-spelling
Bei einer misslungenen Landung wirken hohe Kräfte, die ernsthafte Verletzungen zur Folgen haben können.	20099683f75b78b17bf108331fee419e91def1439da27c01907a8dcbd0a4d984	de	Folge
zwei	45f68aa188cee7a293f28630c1a68cb3752de04ed9672a4b04ce9250c4ed9bef	de	difficult-pronounce
Für ein erfolgreiches Zersägen sind Parameter wie Sägeblatt und Teilung, Schnittgeschwindigkeit, Zustellung und ggf.	1fe2e21637b245e61a7b54606ed2c05889c835bc0dd21c57ad0d5aa6ffb36418	de	grammar-or-spelling
Anschließend war er zunächst Kaplan in der Pfarre Mödling-St.	1fffa65c288407b7c15dc5c70014bcfcfdc03ba85d4daca89d073379f3c6c119	de	grammar-or-spelling
Anschließend war er zunächst Kaplan in der Pfarre Mödling-St.	1fffa65c288407b7c15dc5c70014bcfcfdc03ba85d4daca89d073379f3c6c119	de	incomplete
Amtsgericht Hamburg-St.	1ff6127e3f2bc2d3a12a3bb3918cc6461c6abe1fbc46e2a02f978a164a3c3f65	de	grammar-or-spelling
Die überwiegende Teil der Bevölkerung ist in der Landwirtschaft beschäftigt.	2003eb95481502fd757c40408cc46e2acf5cf53f6d74e9080dc2c5a770e556d5	de	grammar-or-spelling
Die überwiegende Teil der Bevölkerung ist in der Landwirtschaft beschäftigt.	2003eb95481502fd757c40408cc46e2acf5cf53f6d74e9080dc2c5a770e556d5	de	Der
Das wichtigste Branche der Stadt ist die Landwirtschaft, sie gilt als regionales Zentrum.	1fe5034a96977bdaa639551f2b92cd6bca617be44c8aead671f61ebf0a9e22bd	de	grammar-or-spelling
Diese sind an den Service Center Standorten Bremen, Osnabrück, Berlin und München beschäftigt.	200da1ba513f71ef2565db6eafbe217e03e78c14db8ff80ecf15a87984f37e53	de	grammar-or-spelling
Er entwässert das Gebiet nach Nordosten zum Doubs.	2016c767c3d931e8c545730b445916bf49a93dcda641cacc3fe0f9d23c569500	de	difficult-pronounce
Damit wird die Zwangsbremsung auslöst.	20281867c58bf9c7e6512eff2f9558b7f0512db60925490a3f8195a0248fa081	de	grammar-or-spelling
Damit wird die Zwangsbremsung auslöst.	20281867c58bf9c7e6512eff2f9558b7f0512db60925490a3f8195a0248fa081	de	ausgelöst
Anna mit dem Marienkind aus der Mitte des Jahrhunderts geziert wird.	2037ec336f777003a6bf05f823ff6dfeee85c2dc39bc9a83875f54d7ab610c96	de	grammar-or-spelling
Jyväskylä ist jedoch weiterhin Hauptstadt der nunmehrigen Landschaft Mittelfinnland.	2027d64200c36bd0ceae9a3df4c2ae24b68dfe845665a9b0f891d57be0658bb1	de	difficult-pronounce
Als Synchronsprecher lieh er Errol Flynn, David Niven, Douglas Fairbanks jr.	203ad393ea9c758da42632410c209359a6669a7d59ce7772c0ab7529f4e4af6f	de	grammar-or-spelling
Black Emperor.	204d92765b97da84d20a5fc341268d73316aae0d598ffd329ff2dd7afbea72eb	de	different-language
Während des Pazifikkriegs zogen die meiste Studierenden in den Krieg.	205915a3c33eb2a55a46170a9501ce0911f35a2dc8c22e6555c9d511838a621a	de	grammar-or-spelling
Jede Blüte enthält drei Fruchtblätter und sechst Staubblätter.	1fef8183e83a1c1db663c96a87bf791f8b987272d8fdce7a62e0735bb5708649	de	grammar-or-spelling
Im Anschluss daran wurden aktuelle Probleme der modernen Nachrichtentechnik systematische bearbeitet.	202b51a25ce987a1161e63654348c295a633f999c54da409fd5193bc6e45e863	de	grammar-or-spelling
Zudem verunglückten auch mehrere Sabre Mk.	2011ea367d9b8879742aaa97bec9c6397e7864633140cec639ce22bc51441489	de	grammar-or-spelling
Jede Blüte enthält drei Fruchtblätter und sechst Staubblätter.	1fef8183e83a1c1db663c96a87bf791f8b987272d8fdce7a62e0735bb5708649	de	grammar-or-spelling
Maria Caroline Charlotte von Spreti, geb.	202fa1867c8e23a4bc557eb11357a11c1922b69d265b54b21e7b2f1ce935c9b3	de	Enthält Abkürzung
Anschließend war er zunächst Kaplan in der Pfarre Mödling-St.	1fffa65c288407b7c15dc5c70014bcfcfdc03ba85d4daca89d073379f3c6c119	de	Enthält Abkürzung
Während des Pazifikkriegs zogen die meiste Studierenden in den Krieg.	205915a3c33eb2a55a46170a9501ce0911f35a2dc8c22e6555c9d511838a621a	de	grammar-or-spelling
Jede Blüte enthält drei Fruchtblätter und sechst Staubblätter.	1fef8183e83a1c1db663c96a87bf791f8b987272d8fdce7a62e0735bb5708649	de	grammar-or-spelling
Munson die Sache.	20532bdeb68a25ed4e8ee927f68bc04aa2375aa6b6182accb266ebb10acd35d4	de	grammar-or-spelling
Blattes, der Reymann´s Special-Karte von Central-Europa, an Professor Berghaus ab.	204c4d44ee2bcd1c3376c723fee85adc0eb17fe62e9f8655e4e1db3b9f858ce2	de	grammar-or-spelling
Jede Blüte enthält drei Fruchtblätter und sechst Staubblätter.	1fef8183e83a1c1db663c96a87bf791f8b987272d8fdce7a62e0735bb5708649	de	grammar-or-spelling
Viele praktische Probleme des Operations Research werden heute mit entsprechenden Softwareprodukten gelöst.	20764d4ef47818c2a02e90b8d014eaaea3a7627118215b162e0e9f1d75953d96	de	grammar-or-spelling
Maria Caroline Charlotte von Spreti, geb.	202fa1867c8e23a4bc557eb11357a11c1922b69d265b54b21e7b2f1ce935c9b3	de	grammar-or-spelling
Bezirks, Mödling.	20799f827152bade79073daa5efaf4739fa4e3df3576795e0572e21ccaf35470	de	grammar-or-spelling
